0.597319,10.712098,40.028343,89.431577,158.514435,247.340807,355.906360,484.211154,632.255177,800.038422,987.560883,1194.822559,1421.823447,1668.563547,1935.042857,2221.261378,2527.219109,2852.916050,3198.352200,3563.527560,3948.442129,4353.095907,4777.488894,5221.621090,5685.492495,6169.103110,6672.452933,7195.541965,7738.370206,8300.937656,8883.244315,9485.290182,10107.075259,10748.599545,11409.863039,12090.865742,12791.607654,13512.088775,14252.309105,15012.268643,15791.967390,16591.405347,17410.582512,18249.498885,19108.154468,19986.549260,20884.683260,21802.556469,22740.168887,23697.520514,24674.611349,25671.441393,26688.010647,27724.319109,28780.366779,29856.153659,30951.679747,32066.945045,33201.949551,34356.693265,35531.176189,36725.398321,37939.359663,39173.060213,40426.499972,41699.678939,42992.597116,44305.254501,45637.651095,46989.786898,48361.661910,49753.276130,51164.629559,52595.722198,54046.554044,55517.125100,57007.435365,58517.484838,60047.273520,61596.801411,63166.068511,64755.074819,66363.820337,67992.305063,69640.528998,71308.492141,72996.194494,74703.636055,76430.816826,78177.736805,79944.395992,81730.794389,83536.931994,85362.808808,87208.424831,89073.780063,90958.874504,92863.708153,94788.281011,96732.593078,98696.644354,0.992553,0.981108,0.956544,0.909373,0.828642,0.706242,0.543424,0.356607,0.177988,0.047819,0.000000,0.047819,0.177988,0.356607,0.543424,0.706242,0.828642,0.909373,0.956544,0.981108,0.992553
0.596918,10.711702,40.028113,89.431146,158.514039,247.340409,355.905961,484.210755,632.254777,800.038022,987.560483,1194.822158,1421.823046,1668.563146,1935.042457,2221.260978,2527.218709,2852.915649,3198.351800,3563.527159,3948.441728,4353.095506,4777.488493,5221.620689,5685.492095,6169.102709,6672.452532,7195.541564,7738.369805,8300.937255,8883.243914,9485.289782,10107.074858,10748.599144,11409.862638,12090.865341,12791.607253,13512.088374,14252.308704,15012.268242,15791.966990,16591.404946,17410.582111,18249.498485,19108.154067,19986.548859,20884.682859,21802.556068,22740.168486,23697.520113,24674.610948,25671.440993,26688.010246,27724.318708,28780.366379,29856.153258,30951.679347,32066.944644,33201.949150,34356.692865,35531.175788,36725.397921,37939.359262,39173.059812,40426.499571,41699.678538,42992.596715,44305.254100,45637.650694,46989.786497,48361.661509,49753.275729,51164.629159,52595.721797,54046.553644,55517.124699,57007.434964,58517.484437,60047.273119,61596.801010,63166.068110,64755.074419,66363.819936,67992.304662,69640.528597,71308.491741,72996.194093,74703.635655,76430.816425,78177.736404,79944.395591,81730.793988,83536.931593,85362.808408,87208.424431,89073.779662,90958.874103,92863.707752,94788.280611,96732.592678,98696.643953,0.992479,0.980954,0.956265,0.908928,0.828024,0.705507,0.542693,0.356028,0.177659,0.047724,0.000000,0.047724,0.177659,0.356028,0.542693,0.705507,0.828024,0.908928,0.956265,0.980954,0.992479
0.596516,10.711305,40.027883,89.430714,158.513642,247.340009,355.905560,484.210354,632.254376,800.037620,987.560081,1194.821757,1421.822645,1668.562745,1935.042055,2221.260576,2527.218307,2852.915248,3198.351398,3563.526757,3948.441326,4353.095104,4777.488091,5221.620288,5685.491693,6169.102307,6672.452130,7195.541162,7738.369403,8300.936853,8883.243512,9485.289380,10107.074456,10748.598742,11409.862236,12090.864939,12791.606851,13512.087972,14252.308302,15012.267840,15791.966588,16591.404544,17410.581709,18249.498083,19108.153665,19986.548457,20884.682457,21802.555666,22740.168084,23697.519711,24674.610546,25671.440591,26688.009844,27724.318306,28780.365977,29856.152856,30951.678945,32066.944242,33201.948748,34356.692463,35531.175386,36725.397519,37939.358860,39173.059410,40426.499169,41699.678137,42992.596313,44305.253698,45637.650292,46989.786095,48361.661107,49753.275327,51164.628757,52595.721395,54046.553242,55517.124297,57007.434562,58517.484035,60047.272717,61596.800608,63166.067708,64755.074017,66363.819534,67992.304260,69640.528195,71308.491339,72996.193691,74703.635253,76430.816023,78177.736002,79944.395190,81730.793586,83536.931191,85362.808006,87208.424029,89073.779260,90958.873701,92863.707350,94788.280209,96732.592276,98696.643551,0.992403,0.980799,0.955984,0.908480,0.827404,0.704770,0.541961,0.355448,0.177330,0.047628,0.000000,0.047628,0.177330,0.355448,0.541961,0.704770,0.827404,0.908480,0.955984,0.980799,0.992403
0.596113,10.710906,40.027652,89.430281,158.513243,247.339608,355.905159,484.209952,632.253974,800.037218,987.559679,1194.821354,1421.822242,1668.562342,1935.041652,2221.260173,2527.217904,2852.914845,3198.350995,3563.526354,3948.440923,4353.094701,4777.487688,5221.619885,5685.491290,6169.101904,6672.451727,7195.540759,7738.369000,8300.936450,8883.243109,9485.288977,10107.074053,10748.598339,11409.861833,12090.864536,12791.606448,13512.087569,14252.307899,15012.267437,15791.966185,16591.404141,17410.581306,18249.497680,19108.153262,19986.548054,20884.682054,21802.555263,22740.167681,23697.519308,24674.610143,25671.440188,26688.009441,27724.317903,28780.365574,29856.152453,30951.678542,32066.943839,33201.948345,34356.692060,35531.174983,36725.397116,37939.358457,39173.059007,40426.498766,41699.677733,42992.595910,44305.253295,45637.649889,46989.785692,48361.660704,49753.274924,51164.628354,52595.720992,54046.552839,55517.123894,57007.434159,58517.483632,60047.272314,61596.800205,63166.067305,64755.073613,66363.819131,67992.303857,69640.527792,71308.490936,72996.193288,74703.634850,76430.815620,78177.735599,79944.394786,81730.793183,83536.930788,85362.807603,87208.423626,89073.778857,90958.873298,92863.706947,94788.279805,96732.591872,98696.643148,0.992327,0.980643,0.955701,0.908031,0.826781,0.704031,0.541227,0.354868,0.177001,0.047533,0.000000,0.047533,0.177001,0.354868,0.541227,0.704031,0.826781,0.908031,0.955701,0.980643,0.992327
0.595709,10.710505,40.027420,89.429847,158.512844,247.339205,355.904756,484.209549,632.253571,800.036814,987.559275,1194.820950,1421.821838,1668.561938,1935.041248,2221.259769,2527.217500,2852.914441,3198.350591,3563.525950,3948.440519,4353.094297,4777.487284,5221.619480,5685.490886,6169.101500,6672.451323,7195.540355,7738.368596,8300.936046,8883.242705,9485.288573,10107.073649,10748.597935,11409.861429,12090.864132,12791.606044,13512.087165,14252.307495,15012.267033,15791.965780,16591.403737,17410.580902,18249.497275,19108.152858,19986.547650,20884.681650,21802.554859,22740.167277,23697.518904,24674.609739,25671.439783,26688.009037,27724.317499,28780.365169,29856.152049,30951.678137,32066.943434,33201.947941,34356.691655,35531.174579,36725.396711,37939.358053,39173.058603,40426.498362,41699.677329,42992.595506,44305.252891,45637.649485,46989.785288,48361.660300,49753.274520,51164.627949,52595.720587,54046.552434,55517.123490,57007.433755,58517.483228,60047.271910,61596.799801,63166.066901,64755.073209,66363.818727,67992.303453,69640.527388,71308.490531,72996.192884,74703.634445,76430.815215,78177.735194,79944.394382,81730.792779,83536.930384,85362.807198,87208.423221,89073.778453,90958.872894,92863.706543,94788.279401,96732.591468,98696.642744,0.992250,0.980486,0.955417,0.907579,0.826157,0.703290,0.540492,0.354287,0.176671,0.047438,0.000000,0.047438,0.176671,0.354287,0.540492,0.703290,0.826157,0.907579,0.955417,0.980486,0.992250
0.595304,10.710103,40.027188,89.429412,158.512443,247.338802,355.904352,484.209144,632.253166,800.036410,987.558870,1194.820545,1421.821433,1668.561533,1935.040843,2221.259364,2527.217095,2852.914035,3198.350185,3563.525545,3948.440114,4353.093892,4777.486879,5221.619075,5685.490480,6169.101094,6672.450918,7195.539950,7738.368191,8300.935641,8883.242300,9485.288167,10107.073244,10748.597529,11409.861024,12090.863727,12791.605639,13512.086760,14252.307089,15012.266628,15791.965375,16591.403331,17410.580496,18249.496870,19108.152453,19986.547244,20884.681244,21802.554453,22740.166871,23697.518498,24674.609334,25671.439378,26688.008631,27724.317093,28780.364764,29856.151643,30951.677732,32066.943029,33201.947535,34356.691250,35531.174174,36725.396306,37939.357647,39173.058197,40426.497956,41699.676924,42992.595100,44305.252486,45637.649080,46989.784882,48361.659894,49753.274115,51164.627544,52595.720182,54046.552029,55517.123085,57007.433349,58517.482822,60047.271505,61596.799396,63166.066495,64755.072804,66363.818321,67992.303047,69640.526982,71308.490126,72996.192479,74703.634040,76430.814810,78177.734789,79944.393977,81730.792373,83536.929979,85362.806793,87208.422816,89073.778048,90958.872488,92863.706138,94788.278996,96732.591063,98696.642339,0.992172,0.980327,0.955131,0.907125,0.825530,0.702547,0.539757,0.353706,0.176342,0.047343,0.000000,0.047343,0.176342,0.353706,0.539757,0.702547,0.825530,0.907125,0.955131,0.980327,0.992172
0.594897,10.709699,40.026954,89.428976,158.512041,247.338398,355.903947,484.208739,632.252761,800.036004,987.558464,1194.820139,1421.821027,1668.561127,1935.040437,2221.258958,2527.216688,2852.913629,3198.349779,3563.525139,3948.439707,4353.093485,4777.486472,5221.618669,5685.490074,6169.100688,6672.450511,7195.539543,7738.367784,8300.935234,8883.241893,9485.287761,10107.072837,10748.597123,11409.860617,12090.863320,12791.605232,13512.086353,14252.306683,15012.266221,15791.964969,16591.402925,17410.580090,18249.496463,19108.152046,19986.546838,20884.680838,21802.554047,22740.166465,23697.518092,24674.608927,25671.438971,26688.008225,27724.316687,28780.364357,29856.151237,30951.677325,32066.942622,33201.947128,34356.690843,35531.173767,36725.395899,37939.357241,39173.057791,40426.497550,41699.676517,42992.594694,44305.252079,45637.648673,46989.784476,48361.659488,49753.273708,51164.627137,52595.719775,54046.551622,55517.122678,57007.432943,58517.482416,60047.271098,61596.798989,63166.066089,64755.072397,66363.817915,67992.302641,69640.526576,71308.489719,72996.192072,74703.633633,76430.814403,78177.734382,79944.393570,81730.791967,83536.929572,85362.806386,87208.422409,89073.777641,90958.872082,92863.705731,94788.278589,96732.590656,98696.641932,0.992093,0.980167,0.954843,0.906669,0.824900,0.701803,0.539020,0.353124,0.176013,0.047247,0.000000,0.047247,0.176013,0.353124,0.539020,0.701803,0.824900,0.906669,0.954843,0.980167,0.992093
0.594490,10.709293,40.026720,89.428539,158.511638,247.337992,355.903541,484.208332,632.252354,800.035597,987.558057,1194.819732,1421.820620,1668.560719,1935.040029,2221.258550,2527.216281,2852.913221,3198.349371,3563.524731,3948.439300,4353.093078,4777.486065,5221.618261,5685.489666,6169.100280,6672.450103,7195.539136,7738.367377,8300.934826,8883.241485,9485.287353,10107.072430,10748.596715,11409.860209,12090.862912,12791.604824,13512.085945,14252.306275,15012.265813,15791.964561,16591.402517,17410.579682,18249.496056,19108.151638,19986.546430,20884.680430,21802.553639,22740.166057,23697.517684,24674.608519,25671.438564,26688.007817,27724.316279,28780.363950,29856.150829,30951.676917,32066.942215,33201.946721,34356.690436,35531.173359,36725.395492,37939.356833,39173.057383,40426.497142,41699.676109,42992.594286,44305.251671,45637.648265,46989.784068,48361.659080,49753.273300,51164.626730,52595.719368,54046.551215,55517.122270,57007.432535,58517.482008,60047.270690,61596.798581,63166.065681,64755.071989,66363.817507,67992.302233,69640.526168,71308.489312,72996.191664,74703.633225,76430.813996,78177.733975,79944.393162,81730.791559,83536.929164,85362.805978,87208.422001,89073.777233,90958.871674,92863.705323,94788.278181,96732.590248,98696.641524,0.992013,0.980006,0.954553,0.906210,0.824269,0.701056,0.538282,0.352541,0.175683,0.047152,0.000000,0.047152,0.175683,0.352541,0.538282,0.701056,0.824269,0.906210,0.954553,0.980006,0.992013
0.594081,10.708886,40.026485,89.428101,158.511233,247.337585,355.903133,484.207925,632.251946,800.035188,987.557649,1194.819323,1421.820211,1668.560310,1935.039621,2221.258141,2527.215872,2852.912813,3198.348963,3563.524322,3948.438891,4353.092669,4777.485656,5221.617852,5685.489257,6169.099871,6672.449695,7195.538727,7738.366968,8300.934418,8883.241076,9485.286944,10107.072021,10748.596306,11409.859800,12090.862503,12791.604415,13512.085536,14252.305866,15012.265404,15791.964152,16591.402108,17410.579273,18249.495647,19108.151229,19986.546021,20884.680021,21802.553230,22740.165648,23697.517275,24674.608110,25671.438155,26688.007408,27724.315870,28780.363541,29856.150420,30951.676509,32066.941806,33201.946312,34356.690027,35531.172950,36725.395083,37939.356424,39173.056974,40426.496733,41699.675700,42992.593877,44305.251262,45637.647856,46989.783659,48361.658671,49753.272891,51164.626321,52595.718959,54046.550806,55517.121861,57007.432126,58517.481599,60047.270281,61596.798172,63166.065272,64755.071580,66363.817098,67992.301824,69640.525759,71308.488903,72996.191255,74703.632817,76430.813587,78177.733566,79944.392753,81730.791150,83536.928755,85362.805570,87208.421592,89073.776824,90958.871265,92863.704914,94788.277772,96732.589839,98696.641115,0.991933,0.979843,0.954261,0.905750,0.823635,0.700308,0.537542,0.351958,0.175353,0.047057,0.000000,0.047057,0.175353,0.351958,0.537542,0.700308,0.823635,0.905750,0.954261,0.979843,0.991933
0.593671,10.708477,40.026249,89.427662,158.510828,247.337177,355.902725,484.207516,632.251536,800.034779,987.557239,1194.818914,1421.819801,1668.559901,1935.039211,2221.257732,2527.215462,2852.912403,3198.348553,3563.523912,3948.438481,4353.092259,4777.485246,5221.617442,5685.488847,6169.099461,6672.449284,7195.538317,7738.366558,8300.934007,8883.240666,9485.286534,10107.071611,10748.595896,11409.859390,12090.862093,12791.604005,13512.085126,14252.305456,15012.264994,15791.963742,16591.401698,17410.578863,18249.495237,19108.150819,19986.545611,20884.679611,21802.552820,22740.165238,23697.516865,24674.607700,25671.437745,26688.006998,27724.315460,28780.363130,29856.150010,30951.676098,32066.941396,33201.945902,34356.689616,35531.172540,36725.394672,37939.356014,39173.056564,40426.496323,41699.675290,42992.593467,44305.250852,45637.647446,46989.783249,48361.658261,49753.272481,51164.625910,52595.718549,54046.550395,55517.121451,57007.431716,58517.481189,60047.269871,61596.797762,63166.064862,64755.071170,66363.816688,67992.301414,69640.525349,71308.488492,72996.190845,74703.632406,76430.813177,78177.733155,79944.392343,81730.790740,83536.928345,85362.805159,87208.421182,89073.776414,90958.870855,92863.704504,94788.277362,96732.589429,98696.640705,0.991852,0.979679,0.953967,0.905287,0.822999,0.699558,0.536802,0.351375,0.175023,0.046962,0.000000,0.046962,0.175023,0.351375,0.536802,0.699558,0.822999,0.905287,0.953967,0.979679,0.991852
